Date,Value
2013-03-19,0.7759
2013-03-18,0.7717
2013-03-15,0.7653
2013-03-14,0.7705
2013-03-13,0.7722
2013-03-12,0.768
2013-03-11,0.7684
2013-03-08,0.7703
2013-03-07,0.7644
2013-03-06,0.7692
2013-03-05,0.7677
2013-03-04,0.7686
2013-03-01,0.7702
2013-02-28,0.7648
2013-02-27,0.7628
2013-02-26,0.7649
2013-02-25,0.7568
2013-02-22,0.7598
2013-02-21,0.7564
2013-02-20,0.7479
2013-02-19,0.7487
2013-02-18,0.7491
2013-02-15,0.749
2013-02-14,0.7495
2013-02-13,0.7442
2013-02-12,0.7427
2013-02-11,0.7474
2013-02-08,0.7473
2013-02-07,0.7468
2013-02-06,0.7387
2013-02-05,0.7392
2013-02-04,0.7376
2013-02-01,0.7302
2013-01-31,0.7367
2013-01-30,0.737
2013-01-29,0.7419
2013-01-28,0.7428
2013-01-25,0.7421
2013-01-24,0.7478
2013-01-23,0.7529
2013-01-22,0.7527
2013-01-21,0.751
2013-01-18,0.7524
2013-01-17,0.7487
2013-01-16,0.7521
2013-01-15,0.7491
2013-01-14,0.7481
2013-01-11,0.7493
2013-01-10,0.7567
2013-01-09,0.7667
2013-01-08,0.7653
2013-01-07,0.7635
2013-01-04,0.7666
2013-01-03,0.7637
2013-01-02,0.7553
2012-12-31,0.7585
2012-12-28,0.7563
2012-12-27,0.7562
2012-12-24,0.7564
2012-12-21,0.7591
2012-12-20,0.7555
2012-12-19,0.7542
2012-12-18,0.7569
2012-12-17,0.7598
2012-12-14,0.7628
2012-12-13,0.7641
2012-12-12,0.7668
2012-12-11,0.7693
2012-12-10,0.7737
2012-12-07,0.7736
2012-12-06,0.7701
2012-12-05,0.7652
2012-12-04,0.7642
2012-12-03,0.7651
2012-11-30,0.7689
2012-11-29,0.7705
2012-11-28,0.7747
2012-11-27,0.7733
2012-11-26,0.7713
2012-11-23,0.7717
2012-11-22,0.7761
2012-11-21,0.7802
2012-11-20,0.7811
2012-11-19,0.7803
2012-11-16,0.7871
2012-11-15,0.7817
2012-11-14,0.7856
2012-11-13,0.7867
2012-11-12,0.7867
2012-11-09,0.7868
2012-11-08,0.7857
2012-11-07,0.784
2012-11-06,0.7811
2012-11-05,0.7824
2012-11-02,0.7785
2012-11-01,0.7729
2012-10-31,0.7717
2012-10-30,0.7705
2012-10-29,0.7749
2012-10-26,0.7733
2012-10-25,0.7716
2012-10-24,0.7711
2012-10-23,0.7714
2012-10-22,0.7651
2012-10-19,0.7674
2012-10-18,0.7638
2012-10-17,0.7621
2012-10-16,0.7679
2012-10-15,0.7731
2012-10-12,0.7711
2012-10-11,0.7726
2012-10-10,0.7751
2012-10-09,0.7754
2012-10-08,0.7712
2012-10-05,0.7658
2012-10-04,0.7689
2012-10-03,0.7751
2012-10-02,0.7731
2012-10-01,0.7748
2012-09-28,0.7774
2012-09-27,0.7775
2012-09-26,0.7788
2012-09-25,0.7714
2012-09-24,0.7743
2012-09-21,0.7699
2012-09-20,0.7721
2012-09-19,0.7659
2012-09-18,0.7659
2012-09-17,0.7613
2012-09-14,0.7606
2012-09-13,0.7748
2012-09-12,0.7759
2012-09-11,0.7786
2012-09-10,0.7821
2012-09-07,0.7812
2012-09-06,0.7916
2012-09-05,0.7935
2012-09-04,0.796
2012-09-03,0.7947
2012-08-31,0.7933
2012-08-30,0.8001
2012-08-29,0.7983
2012-08-28,0.7957
2012-08-24,0.7989
2012-08-23,0.7947
2012-08-22,0.8021
2012-08-21,0.8012
2012-08-20,0.8103
2012-08-17,0.8131
2012-08-16,0.8089
2012-08-15,0.8141
2012-08-14,0.8115
2012-08-13,0.8097
2012-08-10,0.812
2012-08-09,0.8124
2012-08-08,0.8093
2012-08-07,0.8051
2012-08-06,0.8055
2012-08-03,0.8102
2012-08-02,0.8224
2012-08-01,0.8132
2012-07-31,0.812
2012-07-30,0.8169
2012-07-27,0.8083
2012-07-26,0.8129
2012-07-25,0.8248
2012-07-24,0.8275
2012-07-23,0.8253
2012-07-20,0.8218
2012-07-19,0.8157
2012-07-18,0.8153
2012-07-17,0.8187
2012-07-16,0.8171
2012-07-13,0.8167
2012-07-12,0.8207
2012-07-11,0.8165
2012-07-10,0.8159
2012-07-09,0.8131
2012-07-06,0.8125
2012-07-05,0.8077
2012-07-04,0.7993
2012-07-03,0.7932
2012-07-02,0.7947
2012-06-29,0.788
2012-06-28,0.8048
2012-06-27,0.8026
2012-06-26,0.8019
2012-06-25,0.8013
2012-06-22,0.7978
2012-06-21,0.7932
2012-06-20,0.7872
2012-06-19,0.7888
2012-06-18,0.7949
2012-06-15,0.7921
2012-06-14,0.7938
2012-06-13,0.7953
2012-06-12,0.8028
2012-06-11,0.7994
2012-06-08,0.8022
2012-06-07,0.7959
2012-06-06,0.8002
2012-06-01,0.8089
2012-05-31,0.8088
2012-05-30,0.807
2012-05-29,0.7977
2012-05-28,0.7975
2012-05-25,0.7993
2012-05-24,0.7948
2012-05-23,0.7947
2012-05-22,0.7838
2012-05-21,0.7832
2012-05-18,0.786
2012-05-17,0.787
2012-05-16,0.7849
2012-05-15,0.7827
2012-05-14,0.7789
2012-05-11,0.7726
2012-05-10,0.7715
2012-05-09,0.7733
2012-05-08,0.7695
2012-05-04,0.7626
2012-05-03,0.7603
2012-05-02,0.7603
2012-05-01,0.7561
2012-04-30,0.7556
2012-04-27,0.7541
2012-04-26,0.7559
2012-04-25,0.7585
2012-04-24,0.7574
2012-04-23,0.762
2012-04-20,0.7571
2012-04-19,0.7609
2012-04-18,0.7621
2012-04-17,0.761
2012-04-16,0.7656
2012-04-13,0.7644
2012-04-12,0.759
2012-04-11,0.7621
2012-04-10,0.7644
2012-04-05,0.7655
2012-04-04,0.7624
2012-04-03,0.7497
2012-04-02,0.7518
2012-03-30,0.7509
2012-03-29,0.7531
2012-03-28,0.7524
2012-03-27,0.7506
2012-03-26,0.7504
2012-03-23,0.7539
2012-03-22,0.7579
2012-03-21,0.7581
2012-03-20,0.7564
2012-03-19,0.7552
2012-03-16,0.7592
2012-03-15,0.7652
2012-03-14,0.7678
2012-03-13,0.7628
2012-03-12,0.761
2012-03-09,0.7623
2012-03-08,0.7535
2012-03-07,0.7621
2012-03-06,0.7625
2012-03-05,0.7557
2012-03-02,0.7573
2012-03-01,0.7501
2012-02-29,0.7476
2012-02-28,0.7449
2012-02-27,0.7466
2012-02-24,0.7428
2012-02-23,0.7511
2012-02-22,0.7552
2012-02-21,0.7539
2012-02-20,0.7537
2012-02-17,0.7596
2012-02-16,0.7668
2012-02-15,0.7653
2012-02-14,0.7615
2012-02-13,0.7566
2012-02-10,0.7583
2012-02-09,0.7517
2012-02-08,0.7544
2012-02-07,0.7552
2012-02-06,0.7646
2012-02-03,0.7621
2012-02-02,0.7592
2012-02-01,0.7577
2012-01-31,0.7639
2012-01-30,0.7627
2012-01-27,0.7615
2012-01-26,0.7599
2012-01-25,0.7708
2012-01-24,0.7704
2012-01-23,0.7665
2012-01-20,0.774
2012-01-19,0.7757
2012-01-18,0.7802
2012-01-17,0.7851
2012-01-16,0.7891
2012-01-13,0.7895
2012-01-12,0.7814
2012-01-11,0.7883
2012-01-10,0.7826
2012-01-09,0.7851
2012-01-06,0.7865
2012-01-05,0.7817
2012-01-04,0.7747
2012-01-03,0.7661
2011-12-30,0.7729
2011-12-29,0.7743
2011-12-28,0.7724
2011-12-23,0.7653
2011-12-22,0.7653
2011-12-21,0.7663
2011-12-20,0.7625
2011-12-19,0.768
2011-12-16,0.7664
2011-12-15,0.7694
2011-12-14,0.7721
2011-12-13,0.7641
2011-12-12,0.7567
2011-12-09,0.7482
2011-12-08,0.7512
2011-12-07,0.747
2011-12-06,0.7473
2011-12-05,0.7425
2011-12-02,0.7445
2011-12-01,0.7423
2011-11-30,0.7428
2011-11-29,0.75
2011-11-28,0.749
2011-11-25,0.7536
2011-11-24,0.7506
2011-11-23,0.7491
2011-11-22,0.741
2011-11-21,0.7425
2011-11-18,0.7395
2011-11-17,0.74
2011-11-16,0.7391
2011-11-15,0.7396
2011-11-14,0.7336
2011-11-11,0.7281
2011-11-10,0.736
2011-11-09,0.7361
2011-11-08,0.7243
2011-11-07,0.7273
2011-11-04,0.7267
2011-11-03,0.7276
2011-11-02,0.7246
2011-11-01,0.7313
2011-10-31,0.7169
2011-10-28,0.7054
2011-10-27,0.7071
2011-10-26,0.7236
2011-10-25,0.7192
2011-10-24,0.7203
2011-10-21,0.7196
2011-10-20,0.7301
2011-10-19,0.7245
2011-10-18,0.7308
2011-10-17,0.7265
2011-10-14,0.7211
2011-10-13,0.7297
2011-10-12,0.7249
2011-10-11,0.7334
2011-10-10,0.7323
2011-10-07,0.7411
2011-10-06,0.746
2011-10-05,0.7513
2011-10-04,0.7531
2011-10-03,0.7533
2011-09-30,0.7453
2011-09-29,0.7326
2011-09-28,0.7352
2011-09-27,0.7334
2011-09-26,0.7422
2011-09-23,0.7398
2011-09-22,0.7426
2011-09-21,0.7304
2011-09-20,0.7293
2011-09-19,0.7346
2011-09-16,0.7254
2011-09-15,0.722
2011-09-14,0.7314
2011-09-13,0.7311
2011-09-12,0.7348
2011-09-09,0.7293
2011-09-08,0.7141
2011-09-07,0.7125
2011-09-06,0.7124
2011-09-05,0.7085
2011-09-02,0.7038
2011-09-01,0.7017
2011-08-31,0.6945
2011-08-30,0.6928
2011-08-26,0.6964
2011-08-25,0.6968
2011-08-24,0.694
2011-08-23,0.6949
2011-08-22,0.6954
2011-08-19,0.6937
2011-08-18,0.6985
2011-08-17,0.6919
2011-08-16,0.6945
2011-08-15,0.6923
2011-08-12,0.7035
2011-08-11,0.7009
2011-08-10,0.7052
2011-08-09,0.7032
2011-08-08,0.7048
2011-08-05,0.7046
2011-08-04,0.7063
2011-08-03,0.6996
2011-08-02,0.7033
2011-08-01,0.7043
2011-07-29,0.6957
2011-07-28,0.6993
2011-07-27,0.6952
2011-07-26,0.6903
2011-07-25,0.6975
2011-07-22,0.6961
2011-07-21,0.6954
2011-07-20,0.7044
2011-07-19,0.7047
2011-07-18,0.713
2011-07-15,0.708
2011-07-14,0.7065
2011-07-13,0.7061
2011-07-12,0.7149
2011-07-11,0.7148
2011-07-08,0.7014
2011-07-07,0.6961
2011-07-06,0.6991
2011-07-05,0.6914
2011-07-04,0.6891
2011-07-01,0.6905
2011-06-30,0.6897
2011-06-29,0.6946
2011-06-28,0.6962
2011-06-27,0.7003
2011-06-24,0.706
2011-06-23,0.7068
2011-06-22,0.6928
2011-06-21,0.6958
2011-06-20,0.6987
2011-06-17,0.699
2011-06-16,0.7071
2011-06-15,0.6998
2011-06-14,0.6907
2011-06-13,0.6956
2011-06-10,0.6965
2011-06-09,0.6893
2011-06-08,0.6846
2011-06-07,0.6811
2011-06-06,0.6847
2011-06-03,0.6866
2011-06-02,0.6926
2011-06-01,0.6932
2011-05-31,0.6956
2011-05-27,0.7013
2011-05-26,0.7093
2011-05-25,0.7107
2011-05-24,0.709
2011-05-23,0.7132
2011-05-20,0.7066
2011-05-19,0.7016
2011-05-18,0.7016
2011-05-17,0.7058
2011-05-16,0.7024
2011-05-13,0.7039
2011-05-12,0.7044
2011-05-11,0.6995
2011-05-10,0.6966
2011-05-09,0.7011
2011-05-06,0.6894
2011-05-05,0.6842
2011-05-04,0.6719
2011-05-03,0.6738
2011-04-28,0.6746
2011-04-27,0.683
2011-04-26,0.6838
2011-04-21,0.6864
2011-04-20,0.6892
2011-04-19,0.6987
2011-04-18,0.704
2011-04-15,0.6935
2011-04-14,0.6916
2011-04-13,0.6896
2011-04-12,0.6899
2011-04-11,0.6919
2011-04-08,0.6928
2011-04-07,0.6998
2011-04-06,0.6971
2011-04-05,0.704
2011-04-04,0.7025
2011-04-01,0.707
2011-03-31,0.7047
2011-03-30,0.7094
2011-03-29,0.7109
2011-03-28,0.7089
2011-03-25,0.7071
2011-03-24,0.7043
2011-03-23,0.7081
2011-03-22,0.7037
2011-03-21,0.705
2011-03-18,0.7072
2011-03-17,0.7133
2011-03-16,0.7183
2011-03-15,0.7159
2011-03-14,0.7156
2011-03-11,0.7225
2011-03-10,0.7247
2011-03-09,0.7183
2011-03-08,0.7195
2011-03-07,0.7136
2011-03-04,0.7148
2011-03-03,0.7174
2011-03-02,0.7205
2011-03-01,0.7231
2011-02-28,0.724
2011-02-25,0.7274
2011-02-24,0.7251
2011-02-23,0.7265
2011-02-22,0.7302
2011-02-21,0.7315
2011-02-18,0.7332
2011-02-17,0.7365
2011-02-16,0.7398
2011-02-15,0.7399
2011-02-14,0.7429
2011-02-11,0.7381
2011-02-10,0.7353
2011-02-09,0.7295
2011-02-08,0.7314
2011-02-07,0.7384
2011-02-04,0.7378
2011-02-03,0.7337
2011-02-02,0.7241
2011-02-01,0.7251
2011-01-31,0.7295
2011-01-28,0.7339
2011-01-27,0.7282
2011-01-26,0.7303
2011-01-25,0.7313
2011-01-24,0.7312
2011-01-21,0.7361
2011-01-20,0.7457
2011-01-19,0.7411
2011-01-18,0.7468
2011-01-17,0.7526
2011-01-14,0.7484
2011-01-13,0.7499
2011-01-12,0.7655
2011-01-11,0.7731
2011-01-10,0.7728
2011-01-07,0.7703
2011-01-06,0.7671
2011-01-05,0.7608
2011-01-04,0.7509
2010-12-31,0.7454
2010-12-30,0.7528
2010-12-29,0.7613
2010-12-24,0.7625
2010-12-23,0.7652
2010-12-22,0.7635
2010-12-21,0.7614
2010-12-20,0.7634
2010-12-17,0.7605
2010-12-16,0.7579
2010-12-15,0.7503
2010-12-14,0.7471
2010-12-13,0.747
2010-12-10,0.7563
2010-12-09,0.7589
2010-12-08,0.7568
2010-12-07,0.7494
2010-12-06,0.7526
2010-12-03,0.7472
2010-12-02,0.7593
2010-12-01,0.7656
2010-11-30,0.7682
2010-11-29,0.764
2010-11-26,0.7567
2010-11-25,0.7477
2010-11-24,0.7466
2010-11-23,0.7444
2010-11-22,0.7348
2010-11-19,0.7321
2010-11-18,0.7352
2010-11-17,0.7385
2010-11-16,0.7378
2010-11-15,0.7355
2010-11-12,0.7297
2010-11-11,0.7315
2010-11-10,0.73
2010-11-09,0.7188
2010-11-08,0.7196
2010-11-05,0.7126
2010-11-04,0.703
2010-11-03,0.7136
2010-11-02,0.713
2010-11-01,0.7199
2010-10-29,0.7195
2010-10-28,0.7194
2010-10-27,0.7257
2010-10-26,0.721
2010-10-25,0.7154
2010-10-22,0.7181
2010-10-21,0.7141
2010-10-20,0.7159
2010-10-19,0.7251
2010-10-18,0.7159
2010-10-15,0.7137
2010-10-14,0.71
2010-10-13,0.7163
2010-10-12,0.7229
2010-10-11,0.7197
2010-10-08,0.7177
2010-10-07,0.7173
2010-10-06,0.7198
2010-10-05,0.7226
2010-10-04,0.7309
2010-10-01,0.7275
2010-09-30,0.7325
2010-09-29,0.7353
2010-09-28,0.7383
2010-09-27,0.7423
2010-09-24,0.742
2010-09-23,0.75
2010-09-22,0.7457
2010-09-21,0.7614
2010-09-20,0.7642
2010-09-17,0.7665
2010-09-16,0.7632
2010-09-15,0.7675
2010-09-14,0.7706
2010-09-13,0.777
2010-09-10,0.7858
2010-09-09,0.7851
2010-09-08,0.7846
2010-09-07,0.7858
2010-09-06,0.7765
2010-09-03,0.7774
2010-09-02,0.7795
2010-09-01,0.7802
2010-08-31,0.7868
2010-08-27,0.7862
2010-08-26,0.7851
2010-08-25,0.7919
2010-08-24,0.7885
2010-08-23,0.7901
2010-08-20,0.7883
2010-08-19,0.7772
2010-08-18,0.778
2010-08-17,0.7771
2010-08-16,0.7785
2010-08-13,0.7836
2010-08-12,0.7785
2010-08-11,0.7752
2010-08-10,0.7641
2010-08-09,0.7549
2010-08-06,0.7522
2010-08-05,0.7602
2010-08-04,0.7608
2010-08-03,0.7563
2010-08-02,0.7583
2010-07-30,0.7675
2010-07-29,0.7642
2010-07-28,0.7684
2010-07-27,0.7701
2010-07-26,0.773
2010-07-23,0.7802
2010-07-22,0.7747
2010-07-21,0.78
2010-07-20,0.7761
2010-07-19,0.7711
2010-07-16,0.7721
2010-07-15,0.7756
2010-07-14,0.7855
2010-07-13,0.7893
2010-07-12,0.7945
2010-07-09,0.7916
2010-07-08,0.7886
2010-07-07,0.7917
2010-07-06,0.7907
2010-07-05,0.798
2010-07-02,0.7935
2010-07-01,0.8029
2010-06-30,0.8165
2010-06-29,0.8211
2010-06-28,0.8109
2010-06-25,0.8135
2010-06-24,0.8118
2010-06-23,0.817
2010-06-22,0.8141
2010-06-21,0.8078
2010-06-18,0.8076
2010-06-17,0.8093
2010-06-16,0.8119
2010-06-15,0.8125
2010-06-14,0.8145
2010-06-11,0.8269
2010-06-10,0.8261
2010-06-09,0.8293
2010-06-08,0.837
2010-06-07,0.8383
2010-06-04,0.8308
2010-06-03,0.8193
2010-06-02,0.8197
2010-06-01,0.8137
2010-05-28,0.811
2010-05-27,0.8154
2010-05-26,0.8183
2010-05-25,0.8168
2010-05-24,0.8078
2010-05-21,0.7964
2010-05-20,0.8108
2010-05-19,0.8104
2010-05-18,0.8082
2010-05-17,0.8107
2010-05-14,0.8048
2010-05-13,0.7958
2010-05-12,0.7886
2010-05-11,0.788
2010-05-10,0.7789
2010-05-07,0.7904
2010-05-06,0.7868
2010-05-05,0.7772
2010-05-04,0.7673
2010-04-30,0.752
2010-04-29,0.7551
2010-04-28,0.7574
2010-04-27,0.7509
2010-04-26,0.7505
2010-04-23,0.7485
2010-04-22,0.7518
2010-04-21,0.7466
2010-04-20,0.7429
2010-04-19,0.7426
2010-04-16,0.7403
2010-04-15,0.7371
2010-04-14,0.7338
2010-04-13,0.7375
2010-04-12,0.7349
2010-04-09,0.7437
2010-04-08,0.7487
2010-04-07,0.7495
2010-04-06,0.7472
2010-04-01,0.7387
2010-03-31,0.739
2010-03-30,0.7449
2010-03-29,0.7423
2010-03-26,0.7463
2010-03-25,0.7493
2010-03-24,0.7492
2010-03-23,0.7389
2010-03-22,0.7391
2010-03-19,0.7392
2010-03-18,0.7352
2010-03-17,0.7279
2010-03-16,0.727
2010-03-15,0.7325
2010-03-12,0.7268
2010-03-11,0.7314
2010-03-10,0.7318
2010-03-09,0.7363
2010-03-08,0.7325
2010-03-05,0.7349
2010-03-04,0.7348
2010-03-03,0.7304
2010-03-02,0.7374
2010-03-01,0.7419
2010-02-26,0.7327
2010-02-25,0.7395
2010-02-24,0.7349
2010-02-23,0.7369
2010-02-22,0.7358
2010-02-19,0.7401
2010-02-18,0.7338
2010-02-17,0.7323
2010-02-16,0.7299
2010-02-15,0.7355
2010-02-12,0.7347
2010-02-11,0.735
2010-02-10,0.73
2010-02-09,0.728
2010-02-08,0.7299
2010-02-05,0.7315
2010-02-04,0.7256
2010-02-03,0.7186
2010-02-02,0.7168
2010-02-01,0.7196
2010-01-29,0.7194
2010-01-28,0.7163
2010-01-27,0.7122
2010-01-26,0.7113
2010-01-25,0.7064
2010-01-22,0.7078
2010-01-21,0.7114
2010-01-20,0.7084
2010-01-19,0.7002
2010-01-18,0.6952
2010-01-15,0.696
2010-01-14,0.6908
2010-01-13,0.6892
2010-01-12,0.6878
2010-01-11,0.6874
2010-01-08,0.6981
2010-01-07,0.6981
2010-01-06,0.695
2010-01-05,0.6936
2010-01-04,0.6926
2009-12-31,0.697
2009-12-30,0.6992
2009-12-29,0.6941
2009-12-24,0.6965
2009-12-23,0.6977
2009-12-22,0.7026
2009-12-21,0.6986
2009-12-18,0.7006
2009-12-17,0.697
2009-12-16,0.6859
2009-12-15,0.687
2009-12-14,0.6825
2009-12-11,0.6839
2009-12-10,0.6793
2009-12-09,0.6782
2009-12-08,0.6785
2009-12-07,0.6744
2009-12-04,0.6717
2009-12-03,0.6628
2009-12-02,0.6633
2009-12-01,0.6625
2009-11-30,0.6661
2009-11-27,0.6677
2009-11-26,0.6672
2009-11-25,0.6642
2009-11-24,0.6689
2009-11-23,0.6676
2009-11-20,0.6736
2009-11-19,0.6729
2009-11-18,0.6681
2009-11-17,0.6738
2009-11-16,0.6676
2009-11-13,0.6717
2009-11-12,0.6718
2009-11-11,0.6672
2009-11-10,0.6681
2009-11-09,0.6664
2009-11-06,0.6724
2009-11-05,0.6717
2009-11-04,0.674
2009-11-03,0.6813
2009-11-02,0.6749
2009-10-30,0.6778
2009-10-29,0.6748
2009-10-28,0.6774
2009-10-27,0.6747
2009-10-26,0.6693
2009-10-23,0.6658
2009-10-22,0.6664
2009-10-21,0.6667
2009-10-20,0.6692
2009-10-19,0.6692
2009-10-16,0.6722
2009-10-15,0.6694
2009-10-14,0.6711
2009-10-13,0.6745
2009-10-12,0.6752
2009-10-09,0.6777
2009-10-08,0.6774
2009-10-07,0.6811
2009-10-06,0.6781
2009-10-05,0.6836
2009-10-02,0.6847
2009-10-01,0.6869
2009-09-30,0.6841
2009-09-29,0.6875
2009-09-28,0.6835
2009-09-25,0.6807
2009-09-24,0.6799
2009-09-23,0.6766
2009-09-22,0.676
2009-09-21,0.6823
2009-09-18,0.6793
2009-09-17,0.6782
2009-09-16,0.6809
2009-09-15,0.685
2009-09-14,0.6835
2009-09-11,0.6843
2009-09-10,0.6866
2009-09-09,0.6858
2009-09-08,0.689
2009-09-07,0.6976
2009-09-04,0.7025
2009-09-03,0.7013
2009-09-02,0.7023
2009-09-01,0.6991
2009-08-28,0.6957
2009-08-27,0.7029
2009-08-26,0.7026
2009-08-25,0.6979
2009-08-24,0.6983
2009-08-21,0.6993
2009-08-20,0.7024
2009-08-19,0.7034
2009-08-18,0.7089
2009-08-17,0.7106
2009-08-14,0.7024
2009-08-13,0.6996
2009-08-12,0.7036
2009-08-11,0.7071
2009-08-10,0.7061
2009-08-07,0.7038
2009-08-06,0.6961
2009-08-05,0.6951
2009-08-04,0.6946
2009-08-03,0.6936
2009-07-31,0.7054
2009-07-30,0.7111
2009-07-29,0.7111
2009-07-28,0.7053
2009-07-27,0.7031
2009-07-24,0.7042
2009-07-23,0.7019
2009-07-22,0.7038
2009-07-21,0.7028
2009-07-20,0.7036
2009-07-17,0.7087
2009-07-16,0.7086
2009-07-15,0.71
2009-07-14,0.7172
2009-07-13,0.7169
2009-07-10,0.7173
2009-07-09,0.7153
2009-07-08,0.7196
2009-07-07,0.7143
2009-07-06,0.7183
2009-07-03,0.7142
2009-07-02,0.7134
2009-07-01,0.7078
2009-06-30,0.7129
2009-06-29,0.7113
2009-06-26,0.7108
2009-06-25,0.7192
2009-06-24,0.7127
2009-06-23,0.7138
2009-06-22,0.7205
2009-06-19,0.7181
2009-06-18,0.7162
2009-06-17,0.7212
2009-06-16,0.72
2009-06-15,0.7228
2009-06-12,0.7144
2009-06-11,0.7106
2009-06-10,0.7139
2009-06-09,0.7141
2009-06-08,0.7215
2009-06-05,0.714
2009-06-04,0.7049
2009-06-03,0.7049
2009-06-02,0.6993
2009-06-01,0.7063
2009-05-29,0.7065
2009-05-28,0.7173
2009-05-27,0.7179
2009-05-26,0.715
2009-05-22,0.7148
2009-05-21,0.7263
2009-05-20,0.7255
2009-05-19,0.7346
2009-05-18,0.7412
2009-05-15,0.7355
2009-05-14,0.736
2009-05-13,0.7351
2009-05-12,0.7328
2009-05-11,0.7341
2009-05-08,0.7416
2009-05-07,0.7456
2009-05-06,0.7519
2009-05-05,0.7492
2009-05-01,0.7547
2009-04-30,0.7547
2009-04-29,0.7537
2009-04-28,0.7646
2009-04-27,0.7617
2009-04-24,0.7547
2009-04-23,0.7664
2009-04-22,0.7683
2009-04-21,0.772
2009-04-20,0.7739
2009-04-17,0.7666
2009-04-16,0.7581
2009-04-15,0.7588
2009-04-14,0.7544
2009-04-09,0.7572
2009-04-08,0.7559
2009-04-07,0.7535
2009-04-06,0.7459
2009-04-03,0.7449
2009-04-02,0.7438
2009-04-01,0.7559
2009-03-31,0.7532
2009-03-30,0.7596
2009-03-27,0.7516
2009-03-26,0.7375
2009-03-25,0.7387
2009-03-24,0.7394
2009-03-23,0.737
2009-03-20,0.7371
2009-03-19,0.7283
2009-03-18,0.7628
2009-03-17,0.7709
2009-03-16,0.7694
2009-03-13,0.7757
2009-03-12,0.7814
2009-03-11,0.7828
2009-03-10,0.7842
2009-03-09,0.7915
2009-03-06,0.7898
2009-03-05,0.7969
2009-03-04,0.7962
2009-03-03,0.7959
2009-03-02,0.7943
2009-02-27,0.7874
2009-02-26,0.7843
2009-02-25,0.7877
2009-02-24,0.7841
2009-02-23,0.7854
2009-02-20,0.7928
2009-02-19,0.788
2009-02-18,0.7981
2009-02-17,0.7952
2009-02-16,0.7813
2009-02-13,0.7745
2009-02-12,0.7828
2009-02-11,0.7751
2009-02-10,0.7671
2009-02-09,0.7652
2009-02-06,0.7781
2009-02-05,0.7789
2009-02-04,0.7762
2009-02-03,0.7711
2009-02-02,0.7809
2009-01-30,0.7803
2009-01-29,0.7645
2009-01-28,0.7563
2009-01-27,0.7592
2009-01-26,0.7614
2009-01-23,0.7819
2009-01-22,0.7716
2009-01-21,0.7769
2009-01-20,0.7745
2009-01-19,0.7605
2009-01-16,0.7547
2009-01-15,0.7655
2009-01-14,0.7596
2009-01-13,0.759
2009-01-12,0.7488
2009-01-09,0.7402
2009-01-08,0.7289
2009-01-07,0.7327
2009-01-06,0.7476
2009-01-05,0.7334
2009-01-02,0.7176
2008-12-31,0.7194
2008-12-30,0.707
2008-12-29,0.7026
2008-12-24,0.7149
2008-12-23,0.7175
2008-12-22,0.7182
2008-12-19,0.7177
2008-12-18,0.6907
2008-12-17,0.6981
2008-12-16,0.7267
2008-12-15,0.7314
2008-12-12,0.7478
2008-12-11,0.7557
2008-12-10,0.7698
2008-12-09,0.7754
2008-12-08,0.7735
2008-12-05,0.7888
2008-12-04,0.7852
2008-12-03,0.7878
2008-12-02,0.7863
2008-12-01,0.7938
2008-11-28,0.7882
2008-11-27,0.7768
2008-11-26,0.7757
2008-11-25,0.7698
2008-11-24,0.7795
2008-11-21,0.7996
2008-11-20,0.7985
2008-11-19,0.7902
2008-11-18,0.7906
2008-11-17,0.791
2008-11-14,0.7886
2008-11-13,0.7956
2008-11-12,0.7987
2008-11-11,0.7971
2008-11-10,0.78
2008-11-07,0.7822
2008-11-06,0.7823
2008-11-05,0.7658
2008-11-04,0.771
2008-11-03,0.784
2008-10-31,0.7888
2008-10-30,0.7782
2008-10-29,0.7783
2008-10-28,0.8015
2008-10-27,0.8035
2008-10-24,0.7851
2008-10-23,0.7762
2008-10-22,0.7748
2008-10-21,0.7583
2008-10-20,0.7517
2008-10-17,0.7434
2008-10-16,0.746
2008-10-15,0.7363
2008-10-14,0.7336
2008-10-13,0.736
2008-10-10,0.7388
2008-10-09,0.7327
2008-10-08,0.733
2008-10-07,0.7331
2008-10-06,0.7409
2008-10-03,0.7241
2008-10-02,0.7245
2008-10-01,0.7142
2008-09-30,0.7117
2008-09-29,0.6928
2008-09-26,0.6846
2008-09-25,0.6817
2008-09-24,0.6819
2008-09-23,0.679
2008-09-22,0.6832
2008-09-19,0.6942
2008-09-18,0.6956
2008-09-17,0.7046
2008-09-16,0.7083
2008-09-15,0.7047
2008-09-12,0.7054
2008-09-11,0.7182
2008-09-10,0.7114
2008-09-09,0.7075
2008-09-08,0.7039
2008-09-05,0.701
2008-09-04,0.6954
2008-09-03,0.6916
2008-09-02,0.6887
2008-09-01,0.6853
2008-08-29,0.6793
2008-08-28,0.6793
2008-08-27,0.6799
2008-08-26,0.6826
2008-08-22,0.675
2008-08-21,0.672
2008-08-20,0.679
2008-08-19,0.6801
2008-08-18,0.6801
2008-08-15,0.6809
2008-08-14,0.6713
2008-08-13,0.6726
2008-08-12,0.6707
2008-08-11,0.6667
2008-08-08,0.6653
2008-08-07,0.6504
2008-08-06,0.6485
2008-08-05,0.6457
2008-08-04,0.6406
2008-08-01,0.6425
2008-07-31,0.6409
2008-07-30,0.6427
2008-07-29,0.6412
